participantId,appOrder,appType,appMode,consent,overview,background,live_practice,presurvey,task_hiring,live_hiring,task_movies,live_movies,postsurvey,thanks
MjcBTpGzYCD9,"['practice', 'hiring', 'movies']",BOTH,movies,"{'completed': True, 'timestamp': 1618067211408}","{'completed': True, 'timestamp': 1618067247786}","{'completed': True, 'timestamp': 1618067370685}","{'completed': True, 'timestamp': 1618067477230}","{'completed': True, 'timestamp': 1618067850994}","{'completed': True, 'timestamp': 1618067889999}","{'completed': True, 'timestamp': 1618068027499}","{'completed': True, 'timestamp': 1618068032266}","{'completed': True, 'timestamp': 1618068152306}","{'completed': True, 'timestamp': 1618068611375}","{'completed': True, 'timestamp': 1618068611545}"
