participantId,appMode,appType,selections
MjcBTpGzYCD9,practice,BOTH,"[{'selectedId': 2, 'botChoice': 2, 'recommendationShown': True, 'savedAt': 1618067472305}]"
MjcBTpGzYCD9,hiring,BOTH,"[{'selectedId': 8, 'botChoice': 8, 'recommendationShown': True, 'savedAt': 1618067920242}, {'selectedId': 4, 'botChoice': 1, 'recommendationShown': False, 'savedAt': 1618067939329}, {'selectedId': 9, 'botChoice': 9, 'recommendationShown': False, 'savedAt': 1618067966972}, {'selectedId': 18, 'botChoice': 13, 'recommendationShown': False, 'savedAt': 1618067985881}, {'selectedId': 36, 'botChoice': 48, 'recommendationShown': False, 'savedAt': 1618068003046}, {'selectedId': 45, 'botChoice': 45, 'recommendationShown': False, 'savedAt': 1618068017862}]"
MjcBTpGzYCD9,movies,BOTH,"[{'selectedId': 12, 'botChoice': 12, 'recommendationShown': False, 'savedAt': 1618068048945}, {'selectedId': 7, 'botChoice': 6, 'recommendationShown': False, 'savedAt': 1618068060903}, {'selectedId': 37, 'botChoice': 45, 'recommendationShown': False, 'savedAt': 1618068080344}, {'selectedId': 20, 'botChoice': 20, 'recommendationShown': False, 'savedAt': 1618068096133}, {'selectedId': 1, 'botChoice': 15, 'recommendationShown': False, 'savedAt': 1618068121958}, {'selectedId': 47, 'botChoice': 47, 'recommendationShown': False, 'savedAt': 1618068147060}]"
