participantId,appOrder,appType,appMode,consent,overview,background,live_practice,presurvey,task_hiring,live_hiring,task_movies,live_movies,postsurvey,thanks
7UR5LIyKmQiz,"['practice', 'movies', 'hiring']",BOTH,hiring,"{'completed': True, 'timestamp': 1617897200875}","{'completed': True, 'timestamp': 1617897209499}","{'completed': True, 'timestamp': 1617897235497}","{'completed': True, 'timestamp': 1617897292808}","{'completed': True, 'timestamp': 1617897491947}","{'completed': True, 'timestamp': 1617897629486}","{'completed': True, 'timestamp': 1617897705382}","{'completed': True, 'timestamp': 1617897536750}","{'completed': True, 'timestamp': 1617897622147}","{'completed': True, 'timestamp': 1617898062772}","{'completed': True, 'timestamp': 1617898063021}"
