participantId,appOrder,appType,appMode,consent,overview,background,live_practice,presurvey,task_hiring,live_hiring,task_movies,live_movies,postsurvey,thanks
C9pIAv6kBqr6,"['practice', 'hiring', 'movies']",BOTH,movies,"{'completed': True, 'timestamp': 1618018195475}","{'completed': True, 'timestamp': 1618018202810}","{'completed': True, 'timestamp': 1618018270784}","{'completed': True, 'timestamp': 1618018346542}","{'completed': True, 'timestamp': 1618018512105}","{'completed': True, 'timestamp': 1618018591166}","{'completed': True, 'timestamp': 1618018722545}","{'completed': True, 'timestamp': 1618018727208}","{'completed': True, 'timestamp': 1618018878593}","{'completed': True, 'timestamp': 1618019134769}","{'completed': True, 'timestamp': 1618019134972}"
