sid,processed_at,inputs
Ld9Z_H1wk-JCw25jAABh,1617899939,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899939565, 'interactionType': 'continue', 'currentScenario': 0, 'selectedId': -1, 'recommendationShown': True}"
Ld9Z_H1wk-JCw25jAABh,1617899949,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899948983, 'interactionType': 'card_clicked', 'currentScenario': 1, 'selectedId': 5, 'recommendationShown': False}"
Ld9Z_H1wk-JCw25jAABh,1617899951,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899951238, 'interactionType': 'save_selection', 'currentScenario': 1, 'selectedId': 5, 'recommendationShown': False}"
Ld9Z_H1wk-JCw25jAABh,1617899956,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899956262, 'interactionType': 'continue', 'currentScenario': 1, 'selectedId': -1, 'recommendationShown': True}"
Ld9Z_H1wk-JCw25jAABh,1617899957,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899957383, 'interactionType': 'get_recommendation', 'currentScenario': 2, 'selectedId': -1, 'recommendationShown': True}"
Ld9Z_H1wk-JCw25jAABh,1617899965,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899965038, 'interactionType': 'card_clicked', 'currentScenario': 2, 'selectedId': 9, 'recommendationShown': True}"
Ld9Z_H1wk-JCw25jAABh,1617899966,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899965944, 'interactionType': 'save_selection', 'currentScenario': 2, 'selectedId': 9, 'recommendationShown': True}"
Ld9Z_H1wk-JCw25jAABh,1617899969,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899969094, 'interactionType': 'get_recommendation', 'currentScenario': 3, 'selectedId': -1, 'recommendationShown': True}"
Ld9Z_H1wk-JCw25jAABh,1617899973,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899973862, 'interactionType': 'card_clicked', 'currentScenario': 3, 'selectedId': 13, 'recommendationShown': True}"
Ld9Z_H1wk-JCw25jAABh,1617899976,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899976287, 'interactionType': 'card_clicked', 'currentScenario': 3, 'selectedId': 25, 'recommendationShown': True}"
Ld9Z_H1wk-JCw25jAABh,1617899982,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899981999, 'interactionType': 'save_selection', 'currentScenario': 3, 'selectedId': 25, 'recommendationShown': True}"
Ld9Z_H1wk-JCw25jAABh,1617899992,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899992504, 'interactionType': 'card_clicked', 'currentScenario': 4, 'selectedId': 35, 'recommendationShown': False}"
Ld9Z_H1wk-JCw25jAABh,1617899994,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899994322, 'interactionType': 'save_selection', 'currentScenario': 4, 'selectedId': 35, 'recommendationShown': False}"
Ld9Z_H1wk-JCw25jAABh,1617899997,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617899997126, 'interactionType': 'continue', 'currentScenario': 4, 'selectedId': -1, 'recommendationShown': True}"
Ld9Z_H1wk-JCw25jAABh,1617900001,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617900001214, 'interactionType': 'get_recommendation', 'currentScenario': 5, 'selectedId': -1, 'recommendationShown': True}"
Ld9Z_H1wk-JCw25jAABh,1617900003,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617900003888, 'interactionType': 'card_clicked', 'currentScenario': 5, 'selectedId': 45, 'recommendationShown': True}"
Ld9Z_H1wk-JCw25jAABh,1617900005,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617900005007, 'interactionType': 'save_selection', 'currentScenario': 5, 'selectedId': 45, 'recommendationShown': True}"
Ld9Z_H1wk-JCw25jAABh,1617900010,"{'participantId': 'Tcrfm9xpHN59', 'appMode': 'hiring', 'interactionAt': 1617900009905, 'interactionType': 'close_app', 'currentScenario': -1, 'selectedId': -1, 'recommendationShown': False}"
