sid,processed_at,inputs
RXSKBWHRmqp5mNgPAAAZ,1617738654,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738654973, 'interactionType': 'get_recommendation', 'currentScenario': 0, 'selectedId': '', 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738656,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738656529, 'interactionType': 'card_clicked', 'currentScenario': 0, 'selectedId': 15, 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738657,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738657362, 'interactionType': 'save_selection', 'currentScenario': 0, 'selectedId': 15, 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738659,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738659574, 'interactionType': 'get_recommendation', 'currentScenario': 1, 'selectedId': '', 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738664,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738664153, 'interactionType': 'card_clicked', 'currentScenario': 1, 'selectedId': 2, 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738666,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738666860, 'interactionType': 'save_selection', 'currentScenario': 1, 'selectedId': 2, 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738669,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738669116, 'interactionType': 'get_recommendation', 'currentScenario': 2, 'selectedId': '', 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738670,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738670614, 'interactionType': 'card_clicked', 'currentScenario': 2, 'selectedId': 39, 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738671,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738671415, 'interactionType': 'save_selection', 'currentScenario': 2, 'selectedId': 39, 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738674,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738674007, 'interactionType': 'get_recommendation', 'currentScenario': 3, 'selectedId': '', 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738675,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738675864, 'interactionType': 'card_clicked', 'currentScenario': 3, 'selectedId': 5, 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738677,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738677238, 'interactionType': 'save_selection', 'currentScenario': 3, 'selectedId': 5, 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738678,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738678097, 'interactionType': 'card_clicked', 'currentScenario': 4, 'selectedId': 20, 'recommendationShown': False}"
RXSKBWHRmqp5mNgPAAAZ,1617738679,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738679280, 'interactionType': 'save_selection', 'currentScenario': 4, 'selectedId': 20, 'recommendationShown': False}"
RXSKBWHRmqp5mNgPAAAZ,1617738681,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738681250, 'interactionType': 'get_recommendation', 'currentScenario': 5, 'selectedId': '', 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738682,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738682681, 'interactionType': 'card_clicked', 'currentScenario': 5, 'selectedId': 34, 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738683,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738683790, 'interactionType': 'save_selection', 'currentScenario': 5, 'selectedId': 34, 'recommendationShown': True}"
RXSKBWHRmqp5mNgPAAAZ,1617738685,"{'participantId': 'Wl4bURgvGcYr', 'appMode': 'movies', 'interactionAt': 1617738685455, 'interactionType': 'close_app', 'currentScenario': -1, 'selectedId': -1, 'recommendationShown': False}"
