sid,processed_at,inputs
DtlQ-pZ_QStekgbEAABV,1617899284,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899283915, 'interactionType': 'card_clicked', 'currentScenario': 0, 'selectedId': 12, 'recommendationShown': False}"
DtlQ-pZ_QStekgbEAABV,1617899285,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899285450, 'interactionType': 'save_selection', 'currentScenario': 0, 'selectedId': 12, 'recommendationShown': False}"
DtlQ-pZ_QStekgbEAABV,1617899288,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899288187, 'interactionType': 'continue', 'currentScenario': 0, 'selectedId': -1, 'recommendationShown': True}"
DtlQ-pZ_QStekgbEAABV,1617899328,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899328458, 'interactionType': 'get_recommendation', 'currentScenario': 1, 'selectedId': -1, 'recommendationShown': True}"
DtlQ-pZ_QStekgbEAABV,1617899340,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899340251, 'interactionType': 'card_clicked', 'currentScenario': 1, 'selectedId': 6, 'recommendationShown': True}"
DtlQ-pZ_QStekgbEAABV,1617899341,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899341435, 'interactionType': 'save_selection', 'currentScenario': 1, 'selectedId': 6, 'recommendationShown': True}"
DtlQ-pZ_QStekgbEAABV,1617899349,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899348579, 'interactionType': 'card_clicked', 'currentScenario': 2, 'selectedId': 37, 'recommendationShown': False}"
DtlQ-pZ_QStekgbEAABV,1617899351,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899350770, 'interactionType': 'save_selection', 'currentScenario': 2, 'selectedId': 37, 'recommendationShown': False}"
DtlQ-pZ_QStekgbEAABV,1617899357,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899356690, 'interactionType': 'continue', 'currentScenario': 2, 'selectedId': -1, 'recommendationShown': True}"
DtlQ-pZ_QStekgbEAABV,1617899379,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899378978, 'interactionType': 'card_clicked', 'currentScenario': 3, 'selectedId': 48, 'recommendationShown': False}"
DtlQ-pZ_QStekgbEAABV,1617899381,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899380586, 'interactionType': 'save_selection', 'currentScenario': 3, 'selectedId': 48, 'recommendationShown': False}"
DtlQ-pZ_QStekgbEAABV,1617899387,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899386610, 'interactionType': 'continue', 'currentScenario': 3, 'selectedId': -1, 'recommendationShown': True}"
DtlQ-pZ_QStekgbEAABV,1617899407,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899406603, 'interactionType': 'card_clicked', 'currentScenario': 4, 'selectedId': 10, 'recommendationShown': False}"
DtlQ-pZ_QStekgbEAABV,1617899407,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899407460, 'interactionType': 'save_selection', 'currentScenario': 4, 'selectedId': 10, 'recommendationShown': False}"
DtlQ-pZ_QStekgbEAABV,1617899414,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899413651, 'interactionType': 'continue', 'currentScenario': 4, 'selectedId': -1, 'recommendationShown': True}"
DtlQ-pZ_QStekgbEAABV,1617899424,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899423827, 'interactionType': 'card_clicked', 'currentScenario': 5, 'selectedId': 3, 'recommendationShown': False}"
DtlQ-pZ_QStekgbEAABV,1617899426,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899426146, 'interactionType': 'save_selection', 'currentScenario': 5, 'selectedId': 3, 'recommendationShown': False}"
DtlQ-pZ_QStekgbEAABV,1617899435,"{'participantId': 'BDIPCGcOdllu', 'appMode': 'movies', 'interactionAt': 1617899435210, 'interactionType': 'close_app', 'currentScenario': -1, 'selectedId': -1, 'recommendationShown': False}"
