participantId,appOrder,appType,appMode,consent,overview,background,live_practice,presurvey,task_hiring,live_hiring,task_movies,live_movies,postsurvey,thanks
nRJBgq4Tg2LG,"['practice', 'hiring', 'movies']",WTHN,movies,"{'completed': True, 'timestamp': 1617897911877}","{'completed': True, 'timestamp': 1617897936240}","{'completed': True, 'timestamp': 1617898016855}","{'completed': True, 'timestamp': 1617898159958}","{'completed': True, 'timestamp': 1617898455656}","{'completed': True, 'timestamp': 1617898523428}","{'completed': True, 'timestamp': 1617898758378}","{'completed': True, 'timestamp': 1617898785626}","{'completed': True, 'timestamp': 1617898958857}","{'completed': True, 'timestamp': 1617899425830}","{'completed': True, 'timestamp': 1617899426173}"
