sid,processed_at,inputs
zkBkTcdUEcbbwXARAABP,1617898834,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898833517, 'interactionType': 'card_clicked', 'currentScenario': 0, 'selectedId': 12, 'recommendationShown': False}"
zkBkTcdUEcbbwXARAABP,1617898836,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898835227, 'interactionType': 'save_selection', 'currentScenario': 0, 'selectedId': 12, 'recommendationShown': False}"
zkBkTcdUEcbbwXARAABP,1617898840,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898838928, 'interactionType': 'continue', 'currentScenario': 0, 'selectedId': -1, 'recommendationShown': True}"
zkBkTcdUEcbbwXARAABP,1617898850,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898849481, 'interactionType': 'card_clicked', 'currentScenario': 1, 'selectedId': 7, 'recommendationShown': False}"
zkBkTcdUEcbbwXARAABP,1617898852,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898850944, 'interactionType': 'save_selection', 'currentScenario': 1, 'selectedId': 7, 'recommendationShown': False}"
zkBkTcdUEcbbwXARAABP,1617898857,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898855837, 'interactionType': 'continue', 'currentScenario': 1, 'selectedId': -1, 'recommendationShown': True}"
zkBkTcdUEcbbwXARAABP,1617898864,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898863690, 'interactionType': 'card_clicked', 'currentScenario': 2, 'selectedId': 33, 'recommendationShown': False}"
zkBkTcdUEcbbwXARAABP,1617898865,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898864680, 'interactionType': 'save_selection', 'currentScenario': 2, 'selectedId': 33, 'recommendationShown': False}"
zkBkTcdUEcbbwXARAABP,1617898870,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898868978, 'interactionType': 'continue', 'currentScenario': 2, 'selectedId': -1, 'recommendationShown': True}"
zkBkTcdUEcbbwXARAABP,1617898918,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898917578, 'interactionType': 'card_clicked', 'currentScenario': 3, 'selectedId': 35, 'recommendationShown': False}"
zkBkTcdUEcbbwXARAABP,1617898919,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898918670, 'interactionType': 'save_selection', 'currentScenario': 3, 'selectedId': 35, 'recommendationShown': False}"
zkBkTcdUEcbbwXARAABP,1617898923,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898922259, 'interactionType': 'continue', 'currentScenario': 3, 'selectedId': -1, 'recommendationShown': True}"
zkBkTcdUEcbbwXARAABP,1617898935,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898934251, 'interactionType': 'card_clicked', 'currentScenario': 4, 'selectedId': 1, 'recommendationShown': False}"
zkBkTcdUEcbbwXARAABP,1617898936,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898935208, 'interactionType': 'save_selection', 'currentScenario': 4, 'selectedId': 1, 'recommendationShown': False}"
zkBkTcdUEcbbwXARAABP,1617898940,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898939337, 'interactionType': 'continue', 'currentScenario': 4, 'selectedId': -1, 'recommendationShown': True}"
zkBkTcdUEcbbwXARAABP,1617898951,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898950260, 'interactionType': 'card_clicked', 'currentScenario': 5, 'selectedId': 40, 'recommendationShown': False}"
zkBkTcdUEcbbwXARAABP,1617898952,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898951443, 'interactionType': 'save_selection', 'currentScenario': 5, 'selectedId': 40, 'recommendationShown': False}"
zkBkTcdUEcbbwXARAABP,1617898960,"{'participantId': 'nRJBgq4Tg2LG', 'appMode': 'movies', 'interactionAt': 1617898958857, 'interactionType': 'close_app', 'currentScenario': -1, 'selectedId': -1, 'recommendationShown': False}"
