participantId,appOrder,appType,appMode,consent,overview,background,live_practice,presurvey,task_hiring,live_hiring,task_movies,live_movies,postsurvey,thanks
JVzJHaGvh3S3,"['practice', 'movies', 'hiring']",BOTH,hiring,"{'completed': True, 'timestamp': 1617829803213}","{'completed': True, 'timestamp': 1617829803994}","{'completed': True, 'timestamp': 1617829811149}","{'completed': True, 'timestamp': 1617829824621}","{'completed': True, 'timestamp': 1617829828373}","{'completed': True, 'timestamp': 1617829999438}","{'completed': True, 'timestamp': 1617830067997}","{'completed': True, 'timestamp': 1617829830436}","{'completed': True, 'timestamp': 1617829988276}","{'completed': True, 'timestamp': 1617830078133}","{'completed': True, 'timestamp': 1617830078148}"
