sid,processed_at,inputs
sqbm1gbY3cNUhV5KAAAB,1617400590,"{'appMode': 'practice', 'interactionType': 'test_interaction', 'interactionAt': 1617400591029, 'participantId': 'Y824eWvFDZi8', 'data': {}}"
GgKWerD4xEWYD4y5AAAD,1617400610,"{'appMode': 'service', 'interactionType': 'test_interaction', 'interactionAt': 1617400611002, 'participantId': 'Y824eWvFDZi8', 'data': {}}"
N9c-VKyuEzrvNes8AAAF,1617400618,"{'appMode': 'cooking', 'interactionType': 'test_interaction', 'interactionAt': 1617400619053, 'participantId': 'Y824eWvFDZi8', 'data': {}}"
