sid,processed_at,inputs
xYD5YeTt3hOZWaICAAAI,1618270158,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'movies', 'interactionAt': 1618270162947, 'interactionType': 'close_app', 'currentScenario': -1, 'selectedId': -1, 'recommendationShown': False}"
f8LSSIOaA2SPGtqvAAAK,1618270168,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270173674, 'interactionType': 'init_app', 'currentScenario': -1, 'selectedId': -1, 'recommendationShown': False}"
f8LSSIOaA2SPGtqvAAAK,1618270245,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270250553, 'interactionType': 'card_clicked', 'currentScenario': 0, 'selectedId': 28, 'recommendationShown': False}"
f8LSSIOaA2SPGtqvAAAK,1618270247,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270252242, 'interactionType': 'get_recommendation', 'currentScenario': 0, 'selectedId': 28, 'recommendationShown': True}"
f8LSSIOaA2SPGtqvAAAK,1618270256,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270261130, 'interactionType': 'save_selection', 'currentScenario': 0, 'selectedId': 28, 'recommendationShown': True}"
f8LSSIOaA2SPGtqvAAAK,1618270261,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270266410, 'interactionType': 'card_clicked', 'currentScenario': 1, 'selectedId': 4, 'recommendationShown': False}"
f8LSSIOaA2SPGtqvAAAK,1618270267,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270272878, 'interactionType': 'save_selection', 'currentScenario': 1, 'selectedId': 4, 'recommendationShown': False}"
f8LSSIOaA2SPGtqvAAAK,1618270287,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270292371, 'interactionType': 'continue', 'currentScenario': 1, 'selectedId': -1, 'recommendationShown': True}"
f8LSSIOaA2SPGtqvAAAK,1618270301,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270306190, 'interactionType': 'card_clicked', 'currentScenario': 2, 'selectedId': 12, 'recommendationShown': False}"
f8LSSIOaA2SPGtqvAAAK,1618270306,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270310999, 'interactionType': 'save_selection', 'currentScenario': 2, 'selectedId': 12, 'recommendationShown': False}"
f8LSSIOaA2SPGtqvAAAK,1618270317,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270322529, 'interactionType': 'continue', 'currentScenario': 2, 'selectedId': -1, 'recommendationShown': True}"
f8LSSIOaA2SPGtqvAAAK,1618270334,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270339158, 'interactionType': 'card_clicked', 'currentScenario': 3, 'selectedId': 13, 'recommendationShown': False}"
f8LSSIOaA2SPGtqvAAAK,1618270336,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270341043, 'interactionType': 'save_selection', 'currentScenario': 3, 'selectedId': 13, 'recommendationShown': False}"
f8LSSIOaA2SPGtqvAAAK,1618270340,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270345192, 'interactionType': 'continue', 'currentScenario': 3, 'selectedId': -1, 'recommendationShown': True}"
f8LSSIOaA2SPGtqvAAAK,1618270352,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270357325, 'interactionType': 'card_clicked', 'currentScenario': 4, 'selectedId': 35, 'recommendationShown': False}"
f8LSSIOaA2SPGtqvAAAK,1618270354,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270359648, 'interactionType': 'save_selection', 'currentScenario': 4, 'selectedId': 35, 'recommendationShown': False}"
f8LSSIOaA2SPGtqvAAAK,1618270362,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270367145, 'interactionType': 'continue', 'currentScenario': 4, 'selectedId': -1, 'recommendationShown': True}"
f8LSSIOaA2SPGtqvAAAK,1618270380,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270385275, 'interactionType': 'card_clicked', 'currentScenario': 5, 'selectedId': 45, 'recommendationShown': False}"
f8LSSIOaA2SPGtqvAAAK,1618270382,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270386985, 'interactionType': 'save_selection', 'currentScenario': 5, 'selectedId': 45, 'recommendationShown': False}"
f8LSSIOaA2SPGtqvAAAK,1618270390,"{'participantId': 'fimUvwh9JPRU', 'appMode': 'hiring', 'interactionAt': 1618270395579, 'interactionType': 'close_app', 'currentScenario': -1, 'selectedId': -1, 'recommendationShown': False}"
