participantId,appMode,appType,selections
fimUvwh9JPRU,practice,CTRL,"[{'selectedId': 3, 'botChoice': 2, 'recommendationShown': True, 'savedAt': 1618269837212}]"
fimUvwh9JPRU,movies,CTRL,"[{'selectedId': 12, 'botChoice': 12, 'recommendationShown': True, 'savedAt': 1618270070229}, {'selectedId': 7, 'botChoice': 6, 'recommendationShown': True, 'savedAt': 1618270089753}, {'selectedId': 37, 'botChoice': 45, 'recommendationShown': True, 'savedAt': 1618270114599}, {'selectedId': 20, 'botChoice': 20, 'recommendationShown': True, 'savedAt': 1618270129769}, {'selectedId': 15, 'botChoice': 15, 'recommendationShown': True, 'savedAt': 1618270139991}, {'selectedId': 47, 'botChoice': 47, 'recommendationShown': True, 'savedAt': 1618270160567}]"
fimUvwh9JPRU,hiring,CTRL,"[{'selectedId': 28, 'botChoice': 8, 'recommendationShown': True, 'savedAt': 1618270261130}, {'selectedId': 4, 'botChoice': 1, 'recommendationShown': False, 'savedAt': 1618270272878}, {'selectedId': 12, 'botChoice': 9, 'recommendationShown': False, 'savedAt': 1618270310996}, {'selectedId': 13, 'botChoice': 13, 'recommendationShown': False, 'savedAt': 1618270341043}, {'selectedId': 35, 'botChoice': 48, 'recommendationShown': False, 'savedAt': 1618270359648}, {'selectedId': 45, 'botChoice': 45, 'recommendationShown': False, 'savedAt': 1618270386985}]"
