sid,processed_at,inputs
2zQTEI-kX8qPZdQ_AACW,1617902656,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902656269, 'interactionType': 'save_selection', 'currentScenario': 0, 'selectedId': 28, 'recommendationShown': False}"
2zQTEI-kX8qPZdQ_AACW,1617902659,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902659566, 'interactionType': 'continue', 'currentScenario': 0, 'selectedId': -1, 'recommendationShown': True}"
2zQTEI-kX8qPZdQ_AACW,1617902666,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902666296, 'interactionType': 'card_clicked', 'currentScenario': 1, 'selectedId': 4, 'recommendationShown': False}"
2zQTEI-kX8qPZdQ_AACW,1617902667,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902667952, 'interactionType': 'save_selection', 'currentScenario': 1, 'selectedId': 4, 'recommendationShown': False}"
2zQTEI-kX8qPZdQ_AACW,1617902670,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902670528, 'interactionType': 'continue', 'currentScenario': 1, 'selectedId': -1, 'recommendationShown': True}"
2zQTEI-kX8qPZdQ_AACW,1617902676,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902676255, 'interactionType': 'card_clicked', 'currentScenario': 2, 'selectedId': 12, 'recommendationShown': False}"
2zQTEI-kX8qPZdQ_AACW,1617902677,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902677270, 'interactionType': 'save_selection', 'currentScenario': 2, 'selectedId': 12, 'recommendationShown': False}"
2zQTEI-kX8qPZdQ_AACW,1617902680,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902680032, 'interactionType': 'continue', 'currentScenario': 2, 'selectedId': -1, 'recommendationShown': True}"
2zQTEI-kX8qPZdQ_AACW,1617902690,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902690268, 'interactionType': 'card_clicked', 'currentScenario': 3, 'selectedId': 13, 'recommendationShown': False}"
2zQTEI-kX8qPZdQ_AACW,1617902691,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902691317, 'interactionType': 'save_selection', 'currentScenario': 3, 'selectedId': 13, 'recommendationShown': False}"
2zQTEI-kX8qPZdQ_AACW,1617902694,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902694128, 'interactionType': 'continue', 'currentScenario': 3, 'selectedId': -1, 'recommendationShown': True}"
2zQTEI-kX8qPZdQ_AACW,1617902703,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902703703, 'interactionType': 'card_clicked', 'currentScenario': 4, 'selectedId': 48, 'recommendationShown': False}"
2zQTEI-kX8qPZdQ_AACW,1617902704,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902704754, 'interactionType': 'save_selection', 'currentScenario': 4, 'selectedId': 48, 'recommendationShown': False}"
2zQTEI-kX8qPZdQ_AACW,1617902707,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902707236, 'interactionType': 'continue', 'currentScenario': 4, 'selectedId': -1, 'recommendationShown': True}"
2zQTEI-kX8qPZdQ_AACW,1617902739,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902739688, 'interactionType': 'card_clicked', 'currentScenario': 5, 'selectedId': 45, 'recommendationShown': False}"
2zQTEI-kX8qPZdQ_AACW,1617902741,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902740999, 'interactionType': 'save_selection', 'currentScenario': 5, 'selectedId': 45, 'recommendationShown': False}"
2zQTEI-kX8qPZdQ_AACW,1617902745,"{'participantId': '8wC3YK6TgqRm', 'appMode': 'hiring', 'interactionAt': 1617902745742, 'interactionType': 'close_app', 'currentScenario': -1, 'selectedId': -1, 'recommendationShown': False}"
