participantId,appOrder,appType,appMode,consent,overview,background,live_practice,presurvey,task_hiring,live_hiring,task_movies,live_movies,postsurvey,thanks
iswbEgz7w3KE,"['practice', 'movies', 'hiring']",BTWN,hiring,"{'completed': True, 'timestamp': 1618195062857}","{'completed': True, 'timestamp': 1618195073962}","{'completed': True, 'timestamp': 1618195144382}","{'completed': True, 'timestamp': 1618195211802}","{'completed': True, 'timestamp': 1618195549313}","{'completed': True, 'timestamp': 1618195839469}","{'completed': True, 'timestamp': 1618196052626}","{'completed': True, 'timestamp': 1618195586953}","{'completed': True, 'timestamp': 1618195820719}","{'completed': True, 'timestamp': 1618196552087}","{'completed': True, 'timestamp': 1618196552337}"
