sid,processed_at,inputs
CYiMf8U2-E4LPigsAAAC,1617562969,"{'appMode': 'practice', 'interactionType': 'test_interaction', 'interactionAt': 1617562969231, 'participantId': '718iFO5RxQSL', 'data': {}}"
