participantId,appOrder,appType,appMode,consent,overview,background,live_practice,presurvey,task_hiring,live_hiring,task_movies,live_movies,postsurvey,thanks
1EXbU6wgBpvS,"['practice', 'movies', 'hiring']",BOTH,hiring,"{'completed': True, 'timestamp': 1617739536735}","{'completed': True, 'timestamp': 1617739539407}","{'completed': True, 'timestamp': 1617739558909}","{'completed': True, 'timestamp': 1617739571045}","{'completed': True, 'timestamp': 1617739581853}","{'completed': True, 'timestamp': 1617739673883}","{'completed': True, 'timestamp': 1617739694025}","{'completed': True, 'timestamp': 1617739596395}","{'completed': True, 'timestamp': 1617739640808}","{'completed': True, 'timestamp': 1617739716170}","{'completed': True, 'timestamp': 1617739716346}"
