sid,processed_at,inputs
o1RtVqyvhxtI6fDNAAAV,1617987858,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987858443, 'interactionType': 'continue', 'currentScenario': 0, 'selectedId': -1, 'recommendationShown': True}"
o1RtVqyvhxtI6fDNAAAV,1617987885,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987885682, 'interactionType': 'get_recommendation', 'currentScenario': 1, 'selectedId': -1, 'recommendationShown': True}"
o1RtVqyvhxtI6fDNAAAV,1617987888,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987889050, 'interactionType': 'card_clicked', 'currentScenario': 1, 'selectedId': 4, 'recommendationShown': True}"
o1RtVqyvhxtI6fDNAAAV,1617987893,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987893779, 'interactionType': 'card_clicked', 'currentScenario': 1, 'selectedId': 1, 'recommendationShown': True}"
o1RtVqyvhxtI6fDNAAAV,1617987894,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987894963, 'interactionType': 'save_selection', 'currentScenario': 1, 'selectedId': 1, 'recommendationShown': True}"
o1RtVqyvhxtI6fDNAAAV,1617987908,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987908354, 'interactionType': 'card_clicked', 'currentScenario': 2, 'selectedId': 12, 'recommendationShown': False}"
o1RtVqyvhxtI6fDNAAAV,1617987908,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987909258, 'interactionType': 'save_selection', 'currentScenario': 2, 'selectedId': 12, 'recommendationShown': False}"
o1RtVqyvhxtI6fDNAAAV,1617987914,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987914811, 'interactionType': 'continue', 'currentScenario': 2, 'selectedId': -1, 'recommendationShown': True}"
o1RtVqyvhxtI6fDNAAAV,1617987925,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987925587, 'interactionType': 'card_clicked', 'currentScenario': 3, 'selectedId': 18, 'recommendationShown': False}"
o1RtVqyvhxtI6fDNAAAV,1617987926,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987927211, 'interactionType': 'save_selection', 'currentScenario': 3, 'selectedId': 18, 'recommendationShown': False}"
o1RtVqyvhxtI6fDNAAAV,1617987932,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987932387, 'interactionType': 'continue', 'currentScenario': 3, 'selectedId': -1, 'recommendationShown': True}"
o1RtVqyvhxtI6fDNAAAV,1617987933,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987933907, 'interactionType': 'get_recommendation', 'currentScenario': 4, 'selectedId': -1, 'recommendationShown': True}"
o1RtVqyvhxtI6fDNAAAV,1617987936,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987936435, 'interactionType': 'card_clicked', 'currentScenario': 4, 'selectedId': 48, 'recommendationShown': True}"
o1RtVqyvhxtI6fDNAAAV,1617987957,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987958259, 'interactionType': 'save_selection', 'currentScenario': 4, 'selectedId': 48, 'recommendationShown': True}"
o1RtVqyvhxtI6fDNAAAV,1617987975,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987976115, 'interactionType': 'card_clicked', 'currentScenario': 5, 'selectedId': 45, 'recommendationShown': False}"
o1RtVqyvhxtI6fDNAAAV,1617987976,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987977211, 'interactionType': 'save_selection', 'currentScenario': 5, 'selectedId': 45, 'recommendationShown': False}"
o1RtVqyvhxtI6fDNAAAV,1617987986,"{'participantId': 'nyEXxPkdgP81', 'appMode': 'hiring', 'interactionAt': 1617987987035, 'interactionType': 'close_app', 'currentScenario': -1, 'selectedId': -1, 'recommendationShown': False}"
