participantId,appMode,appType,selections
F0xDdtLRrhtQ,practice,WTHN,"[{'selectedId': 2, 'botChoice': 2, 'recommendationShown': False, 'savedAt': 1617900731942}]"
F0xDdtLRrhtQ,movies,WTHN,"[{'selectedId': 12, 'botChoice': 12, 'recommendationShown': False, 'savedAt': 1617901554487}, {'selectedId': 7, 'botChoice': 6, 'recommendationShown': False, 'savedAt': 1617901592073}, {'selectedId': 37, 'botChoice': 45, 'recommendationShown': False, 'savedAt': 1617901616394}, {'selectedId': 20, 'botChoice': 20, 'recommendationShown': True, 'savedAt': 1617901664417}, {'selectedId': 1, 'botChoice': 15, 'recommendationShown': False, 'savedAt': 1617901685170}, {'selectedId': 47, 'botChoice': 47, 'recommendationShown': True, 'savedAt': 1617901755720}]"
F0xDdtLRrhtQ,hiring,WTHN,"[{'selectedId': 8, 'botChoice': 8, 'recommendationShown': False, 'savedAt': 1617901806180}, {'selectedId': 4, 'botChoice': 1, 'recommendationShown': False, 'savedAt': 1617901832439}, {'selectedId': 12, 'botChoice': 9, 'recommendationShown': False, 'savedAt': 1617901851722}, {'selectedId': 13, 'botChoice': 13, 'recommendationShown': True, 'savedAt': 1617901877376}, {'selectedId': 32, 'botChoice': 48, 'recommendationShown': False, 'savedAt': 1617901913372}, {'selectedId': 45, 'botChoice': 45, 'recommendationShown': True, 'savedAt': 1617901959889}]"
