participantId,appOrder,appType,appMode,consent,overview,background,live_practice,presurvey,task_hiring,live_hiring,task_movies,live_movies,postsurvey,thanks
TlJaxdq1DM23,"['practice', 'hiring', 'movies']",BOTH,movies,"{'completed': True, 'timestamp': 1618000857528}","{'completed': True, 'timestamp': 1618000873577}","{'completed': True, 'timestamp': 1618000917642}","{'completed': True, 'timestamp': 1618000997491}","{'completed': True, 'timestamp': 1618001743706}","{'completed': True, 'timestamp': 1618001828202}","{'completed': True, 'timestamp': 1618001948925}","{'completed': True, 'timestamp': 1618001961464}","{'completed': True, 'timestamp': 1618002063252}","{'completed': True, 'timestamp': 1618002744658}","{'completed': True, 'timestamp': 1618002745090}"
