participantId,appMode,appType,selections
YvLb2lkRiYyh,practice,WTHN,"[{'selectedId': 2, 'botChoice': 2, 'recommendationShown': True, 'savedAt': 1617921908519}]"
YvLb2lkRiYyh,movies,WTHN,"[{'selectedId': 12, 'botChoice': 12, 'recommendationShown': True, 'savedAt': 1617922405680}, {'selectedId': 7, 'botChoice': 6, 'recommendationShown': False, 'savedAt': 1617922423256}, {'selectedId': 37, 'botChoice': 45, 'recommendationShown': False, 'savedAt': 1617922461403}, {'selectedId': 48, 'botChoice': 20, 'recommendationShown': False, 'savedAt': 1617922493757}, {'selectedId': 15, 'botChoice': 15, 'recommendationShown': True, 'savedAt': 1617922540106}, {'selectedId': 3, 'botChoice': 47, 'recommendationShown': True, 'savedAt': 1617922615366}]"
YvLb2lkRiYyh,hiring,WTHN,"[{'selectedId': 8, 'botChoice': 8, 'recommendationShown': True, 'savedAt': 1617922707784}, {'selectedId': 4, 'botChoice': 1, 'recommendationShown': False, 'savedAt': 1617922738122}, {'selectedId': 12, 'botChoice': 9, 'recommendationShown': False, 'savedAt': 1617922754642}, {'selectedId': 13, 'botChoice': 13, 'recommendationShown': False, 'savedAt': 1617922784201}, {'selectedId': 35, 'botChoice': 48, 'recommendationShown': False, 'savedAt': 1617922813986}, {'selectedId': 42, 'botChoice': 45, 'recommendationShown': False, 'savedAt': 1617922841917}]"
