sid,processed_at,inputs
kBy_WXK1zHB17u3WAAAN,1617911493,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911493379, 'interactionType': 'continue', 'currentScenario': 0, 'selectedId': -1, 'recommendationShown': True}"
kBy_WXK1zHB17u3WAAAN,1617911507,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911507740, 'interactionType': 'card_clicked', 'currentScenario': 1, 'selectedId': 4, 'recommendationShown': False}"
kBy_WXK1zHB17u3WAAAN,1617911509,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911509960, 'interactionType': 'save_selection', 'currentScenario': 1, 'selectedId': 4, 'recommendationShown': False}"
kBy_WXK1zHB17u3WAAAN,1617911518,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911518452, 'interactionType': 'continue', 'currentScenario': 1, 'selectedId': -1, 'recommendationShown': True}"
kBy_WXK1zHB17u3WAAAN,1617911537,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911537178, 'interactionType': 'card_clicked', 'currentScenario': 2, 'selectedId': 12, 'recommendationShown': False}"
kBy_WXK1zHB17u3WAAAN,1617911538,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911538850, 'interactionType': 'save_selection', 'currentScenario': 2, 'selectedId': 12, 'recommendationShown': False}"
kBy_WXK1zHB17u3WAAAN,1617911543,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911543431, 'interactionType': 'continue', 'currentScenario': 2, 'selectedId': -1, 'recommendationShown': True}"
kBy_WXK1zHB17u3WAAAN,1617911557,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911557915, 'interactionType': 'card_clicked', 'currentScenario': 3, 'selectedId': 18, 'recommendationShown': False}"
kBy_WXK1zHB17u3WAAAN,1617911559,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911559550, 'interactionType': 'save_selection', 'currentScenario': 3, 'selectedId': 18, 'recommendationShown': False}"
kBy_WXK1zHB17u3WAAAN,1617911570,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911570347, 'interactionType': 'continue', 'currentScenario': 3, 'selectedId': -1, 'recommendationShown': True}"
kBy_WXK1zHB17u3WAAAN,1617911583,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911583416, 'interactionType': 'card_clicked', 'currentScenario': 4, 'selectedId': 48, 'recommendationShown': False}"
kBy_WXK1zHB17u3WAAAN,1617911584,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911584322, 'interactionType': 'save_selection', 'currentScenario': 4, 'selectedId': 48, 'recommendationShown': False}"
kBy_WXK1zHB17u3WAAAN,1617911587,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911587765, 'interactionType': 'continue', 'currentScenario': 4, 'selectedId': -1, 'recommendationShown': True}"
kBy_WXK1zHB17u3WAAAN,1617911599,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911600115, 'interactionType': 'card_clicked', 'currentScenario': 5, 'selectedId': 37, 'recommendationShown': False}"
kBy_WXK1zHB17u3WAAAN,1617911606,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911606757, 'interactionType': 'save_selection', 'currentScenario': 5, 'selectedId': 37, 'recommendationShown': False}"
kBy_WXK1zHB17u3WAAAN,1617911614,"{'participantId': 'QEpQRLrqn7CX', 'appMode': 'hiring', 'interactionAt': 1617911614824, 'interactionType': 'close_app', 'currentScenario': -1, 'selectedId': -1, 'recommendationShown': False}"
